TransactionID,UserID,CourseID,TransactionDate,Amount,PaymentMethod,TeacherID,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,TeacherName,TeacherAge,TeacherGender,Expertise,YearsOfExperience,TeacherRating,UserName,UserAge,UserGender,Email
TT08612,U00767,CR00026,2025-09-28,0.0,PayPal,TC00042,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,Yolanda Levine,49,Female,Machine Learning,21,4.97,iestes,16,Female,idavis@yahoo.com
TT08613,U00772,CR00059,2025-07-07,0.0,PayPal,TC00042,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,Yolanda Levine,49,Female,Machine Learning,21,4.97,lindseylawson,24,Female,brandon45@yahoo.com
TT08614,U00775,CR00026,2025-04-10,0.0,Credit Card,TC00042,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,Yolanda Levine,49,Female,Machine Learning,21,4.97,timothy66,29,Female,gregoryalison@hotmail.com
TT08615,U00786,CR00043,2025-10-30,0.0,PayPal,TC00042,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,Yolanda Levine,49,Female,Machine Learning,21,4.97,johnobrien,32,Female,tduncan@gmail.com
TT08616,U00787,CR00058,2025-07-13,0.0,PayPal,TC00040,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44,Kimberly Miller,49,Male,Cybersecurity,24,4.58,alexisjones,29,Female,nwatts@outlook.com
TT08617,U00819,CR00052,2025-06-27,0.0,PayPal,TC00042,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,Yolanda Levine,49,Female,Machine Learning,21,4.97,macdonaldbarry,28,Female,greenangela@yahoo.com
TT08618,U00821,CR00030,2025-12-27,0.0,PayPal,TC00042,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,Yolanda Levine,49,Female,Machine Learning,21,4.97,sarawashington,23,Male,ashley12@yahoo.com
TT08619,U00829,CR00043,2025-07-22,0.0,Bank Transfer,TC00042,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,Yolanda Levine,49,Female,Machine Learning,21,4.97,hthomas,22,Male,householly@hotmail.com
TT08620,U00836,CR00059,2025-09-28,0.0,Credit Card,TC00040,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,Kimberly Miller,49,Male,Cybersecurity,24,4.58,vlee,29,Female,mgonzalez@gmail.com
TT08621,U00838,CR00024,2025-09-14,117.68,Credit Card,TC00040,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,Kimberly Miller,49,Male,Cybersecurity,24,4.58,johnmclean,25,Female,ibailey@hotmail.com
TT08622,U00850,CR00044,2025-07-18,119.04,Credit Card,TC00042,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,Yolanda Levine,49,Female,Machine Learning,21,4.97,christopheradams,26,Male,brandon52@hotmail.com
TT08623,U00858,CR00026,2025-08-09,0.0,PayPal,TC00042,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,Yolanda Levine,49,Female,Machine Learning,21,4.97,hperez,20,Male,josephramirez@gmail.com
TT08624,U00870,CR00056,2025-07-29,212.39,Bank Transfer,TC00040,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,Kimberly Miller,49,Male,Cybersecurity,24,4.58,sarah55,22,Male,kennethbrown@outlook.com
TT08625,U00874,CR00050,2025-01-26,490.9,Bank Transfer,TC00040,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,Kimberly Miller,49,Male,Cybersecurity,24,4.58,daniel14,25,Male,webbalexander@yahoo.com
TT08626,U00876,CR00059,2025-03-27,0.0,Bank Transfer,TC00042,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,Yolanda Levine,49,Female,Machine Learning,21,4.97,steven86,27,Male,ghart@outlook.com
TT08627,U00881,CR00044,2025-06-20,119.04,PayPal,TC00042,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,Yolanda Levine,49,Female,Machine Learning,21,4.97,jayala,34,Female,austinamy@outlook.com
TT08628,U00893,CR00043,2025-03-02,0.0,Credit Card,TC00040,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,Kimberly Miller,49,Male,Cybersecurity,24,4.58,dwillis,15,Male,johnjensen@gmail.com
TT08629,U00898,CR00050,2025-09-11,490.9,Bank Transfer,TC00042,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,Yolanda Levine,49,Female,Machine Learning,21,4.97,michelleramos,24,Female,fschwartz@gmail.com
TT08630,U00903,CR00015,2025-08-29,285.05,Bank Transfer,TC00042,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,Yolanda Levine,49,Female,Machine Learning,21,4.97,rojasjames,29,Female,omoon@gmail.com
TT08631,U00907,CR00048,2025-02-21,0.0,Credit Card,TC00040,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,Kimberly Miller,49,Male,Cybersecurity,24,4.58,pachecomary,23,Female,adam92@outlook.com
TT08632,U00911,CR00034,2025-06-23,394.26,Credit Card,TC00040,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,Kimberly Miller,49,Male,Cybersecurity,24,4.58,qallen,15,Female,jennifercollins@yahoo.com
TT08633,U00915,CR00043,2025-04-26,0.0,Credit Card,TC00042,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,Yolanda Levine,49,Female,Machine Learning,21,4.97,phillipssean,24,Female,carolynrivera@outlook.com
TT08634,U00917,CR00024,2025-09-15,117.68,Bank Transfer,TC00042,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,Yolanda Levine,49,Female,Machine Learning,21,4.97,tylersheppard,28,Female,webbheather@hotmail.com
TT08635,U00919,CR00034,2025-04-12,394.26,Credit Card,TC00040,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,Kimberly Miller,49,Male,Cybersecurity,24,4.58,kwheeler,28,Male,wbarrera@gmail.com
TT08636,U00928,CR00019,2025-05-11,0.0,PayPal,TC00040,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,Kimberly Miller,49,Male,Cybersecurity,24,4.58,uleon,33,Female,butlermichael@outlook.com
TT08637,U00959,CR00024,2025-06-25,117.68,Credit Card,TC00042,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,Yolanda Levine,49,Female,Machine Learning,21,4.97,jillianbenitez,22,Male,brownmonica@outlook.com
TT08638,U00961,CR00053,2025-08-27,0.0,Bank Transfer,TC00040,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,Kimberly Miller,49,Male,Cybersecurity,24,4.58,yodervalerie,31,Male,elizabeth16@outlook.com
TT08639,U00967,CR00037,2025-07-12,0.0,PayPal,TC00040,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,Kimberly Miller,49,Male,Cybersecurity,24,4.58,haledalton,15,Male,tevans@outlook.com
TT08640,U00997,CR00010,2025-11-10,0.0,PayPal,TC00040,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,Kimberly Miller,49,Male,Cybersecurity,24,4.58,vmyers,34,Female,edwardbarrera@outlook.com
TT08641,U01015,CR00016,2025-02-17,0.0,PayPal,TC00040,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,Kimberly Miller,49,Male,Cybersecurity,24,4.58,coledennis,29,Male,browndavid@outlook.com
TT08642,U01020,CR00059,2025-04-13,0.0,PayPal,TC00042,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,Yolanda Levine,49,Female,Machine Learning,21,4.97,vwhitehead,28,Male,shannonsparks@gmail.com
TT08643,U01031,CR00060,2025-05-03,0.0,PayPal,TC00040,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,Kimberly Miller,49,Male,Cybersecurity,24,4.58,vasquezsarah,15,Male,ocurry@hotmail.com
TT08644,U01032,CR00025,2025-03-28,299.57,PayPal,TC00042,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,Yolanda Levine,49,Female,Machine Learning,21,4.97,brownvanessa,16,Male,kathleenjones@yahoo.com
TT08645,U01033,CR00022,2025-05-23,0.0,Credit Card,TC00042,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,Yolanda Levine,49,Female,Machine Learning,21,4.97,dsampson,30,Male,xsingleton@outlook.com
TT08646,U01034,CR00002,2025-06-25,0.0,Bank Transfer,TC00040,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43,Kimberly Miller,49,Male,Cybersecurity,24,4.58,thomas88,18,Female,michael37@gmail.com
TT08647,U01079,CR00045,2025-04-15,0.0,Bank Transfer,TC00042,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,Yolanda Levine,49,Female,Machine Learning,21,4.97,jeffreyallen,21,Male,buckkevin@gmail.com
TT08648,U01083,CR00025,2025-12-21,299.57,PayPal,TC00042,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,Yolanda Levine,49,Female,Machine Learning,21,4.97,markmoore,29,Male,morgan59@gmail.com
TT08649,U01084,CR00050,2025-02-20,490.9,Credit Card,TC00042,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,Yolanda Levine,49,Female,Machine Learning,21,4.97,pwright,24,Male,lwilson@yahoo.com
TT08650,U01092,CR00009,2025-06-28,0.0,Bank Transfer,TC00040,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,Kimberly Miller,49,Male,Cybersecurity,24,4.58,ureese,34,Female,mikeroberts@gmail.com
TT08651,U01096,CR00042,2025-03-16,0.0,Bank Transfer,TC00040,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,Kimberly Miller,49,Male,Cybersecurity,24,4.58,karen44,18,Male,ellisteresa@hotmail.com
TT08652,U01123,CR00023,2025-11-28,0.0,PayPal,TC00040,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,Kimberly Miller,49,Male,Cybersecurity,24,4.58,garzamichael,29,Female,kimberly19@outlook.com
TT08653,U01143,CR00049,2025-03-07,415.51,PayPal,TC00040,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,Kimberly Miller,49,Male,Cybersecurity,24,4.58,michealwhite,31,Male,reneehenderson@yahoo.com
TT08654,U01146,CR00005,2025-11-08,0.0,Credit Card,TC00042,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,Yolanda Levine,49,Female,Machine Learning,21,4.97,ibrown,15,Male,adamsteresa@gmail.com
TT08655,U01151,CR00014,2025-02-17,0.0,Bank Transfer,TC00040,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,Kimberly Miller,49,Male,Cybersecurity,24,4.58,jjimenez,28,Female,craig42@yahoo.com
TT08656,U01158,CR00004,2025-01-13,0.0,PayPal,TC00040,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,Kimberly Miller,49,Male,Cybersecurity,24,4.58,zachary52,35,Male,mathiskevin@hotmail.com
TT08657,U01163,CR00038,2025-12-16,342.61,Bank Transfer,TC00042,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,Yolanda Levine,49,Female,Machine Learning,21,4.97,melissabrown,24,Male,johnross@yahoo.com
TT08658,U01167,CR00056,2025-04-07,212.39,Credit Card,TC00040,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,Kimberly Miller,49,Male,Cybersecurity,24,4.58,manuelmcdowell,16,Female,maria23@yahoo.com
TT08659,U01177,CR00027,2025-01-10,0.0,Bank Transfer,TC00042,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,Yolanda Levine,49,Female,Machine Learning,21,4.97,keith32,16,Male,katienelson@outlook.com
TT08660,U01180,CR00044,2025-04-27,119.04,Credit Card,TC00040,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,Kimberly Miller,49,Male,Cybersecurity,24,4.58,crawfordcarol,18,Male,brandon16@yahoo.com
TT08661,U01197,CR00033,2025-08-11,0.0,PayPal,TC00040,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,Kimberly Miller,49,Male,Cybersecurity,24,4.58,sharon57,28,Male,ronaldbell@hotmail.com
TT08662,U01203,CR00004,2025-01-06,0.0,Credit Card,TC00042,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,Yolanda Levine,49,Female,Machine Learning,21,4.97,jared15,15,Male,meyerdavid@hotmail.com
TT08663,U01221,CR00039,2025-03-17,346.71,PayPal,TC00042,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,Yolanda Levine,49,Female,Machine Learning,21,4.97,leonardholmes,32,Male,glendalee@hotmail.com
TT08664,U01224,CR00049,2025-01-15,415.51,PayPal,TC00042,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,Yolanda Levine,49,Female,Machine Learning,21,4.97,villanuevagregory,23,Female,stewartmichael@hotmail.com
TT08665,U01231,CR00053,2025-11-25,0.0,Bank Transfer,TC00040,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,Kimberly Miller,49,Male,Cybersecurity,24,4.58,kpetersen,21,Female,walkerjohn@yahoo.com
TT08666,U01233,CR00005,2025-01-21,0.0,PayPal,TC00042,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,Yolanda Levine,49,Female,Machine Learning,21,4.97,ztran,28,Male,ryan69@outlook.com
TT08667,U01235,CR00028,2025-08-05,0.78,Credit Card,TC00042,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,Yolanda Levine,49,Female,Machine Learning,21,4.97,zacharybell,27,Female,natalieyates@gmail.com
TT08668,U01239,CR00038,2025-03-26,342.61,PayPal,TC00042,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,Yolanda Levine,49,Female,Machine Learning,21,4.97,steve19,20,Male,robinmarshall@gmail.com
TT08669,U01244,CR00032,2025-10-08,0.0,Credit Card,TC00040,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,Kimberly Miller,49,Male,Cybersecurity,24,4.58,sanderscindy,30,Female,qpaul@yahoo.com
TT08670,U01249,CR00050,2025-05-06,490.9,Credit Card,TC00040,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,Kimberly Miller,49,Male,Cybersecurity,24,4.58,ahenderson,25,Male,williamssandra@yahoo.com
TT08671,U01250,CR00027,2025-04-03,0.0,Bank Transfer,TC00042,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,Yolanda Levine,49,Female,Machine Learning,21,4.97,robert97,27,Female,fskinner@gmail.com
TT08672,U01261,CR00029,2025-02-01,0.0,PayPal,TC00042,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,Yolanda Levine,49,Female,Machine Learning,21,4.97,maxwelljones,25,Male,zpeck@hotmail.com
TT08673,U01266,CR00051,2025-01-20,37.89,Credit Card,TC00040,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,Kimberly Miller,49,Male,Cybersecurity,24,4.58,paulcampos,18,Female,davidcollins@gmail.com
TT08674,U01268,CR00043,2025-04-18,0.0,Credit Card,TC00040,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,Kimberly Miller,49,Male,Cybersecurity,24,4.58,jennifer28,33,Male,katrina74@gmail.com
TT08675,U01277,CR00004,2025-11-23,0.0,Bank Transfer,TC00040,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,Kimberly Miller,49,Male,Cybersecurity,24,4.58,antoniotravis,26,Female,matthewgraham@yahoo.com
TT08676,U01280,CR00009,2025-04-14,0.0,Credit Card,TC00040,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,Kimberly Miller,49,Male,Cybersecurity,24,4.58,geoffreylong,26,Female,maria44@outlook.com
TT08677,U01281,CR00038,2025-12-08,342.61,PayPal,TC00042,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,Yolanda Levine,49,Female,Machine Learning,21,4.97,gibsonkevin,23,Female,fullerjennifer@outlook.com
TT08678,U01286,CR00022,2025-04-17,0.0,Bank Transfer,TC00040,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,Kimberly Miller,49,Male,Cybersecurity,24,4.58,fjohnson,27,Male,henrynathaniel@hotmail.com
TT08679,U01287,CR00050,2025-10-25,490.9,Bank Transfer,TC00040,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,Kimberly Miller,49,Male,Cybersecurity,24,4.58,emily69,33,Female,hvaughn@yahoo.com
TT08680,U01290,CR00033,2025-01-13,0.0,Bank Transfer,TC00040,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,Kimberly Miller,49,Male,Cybersecurity,24,4.58,mario14,16,Male,karen05@outlook.com
TT08681,U01315,CR00014,2025-02-05,0.0,PayPal,TC00042,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,Yolanda Levine,49,Female,Machine Learning,21,4.97,bryantjacob,33,Male,dpeterson@gmail.com
TT08682,U01318,CR00044,2025-05-16,119.04,Bank Transfer,TC00040,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,Kimberly Miller,49,Male,Cybersecurity,24,4.58,angelaward,18,Female,jacqueline76@hotmail.com
TT08683,U01321,CR00027,2025-11-13,0.0,PayPal,TC00042,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,Yolanda Levine,49,Female,Machine Learning,21,4.97,vdunn,35,Male,mary33@gmail.com
TT08684,U01322,CR00038,2025-01-16,342.61,PayPal,TC00040,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,Kimberly Miller,49,Male,Cybersecurity,24,4.58,julieblair,26,Female,arthurhernandez@gmail.com
TT08685,U01332,CR00008,2025-05-20,0.0,Credit Card,TC00042,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52,Yolanda Levine,49,Female,Machine Learning,21,4.97,kiara65,20,Male,amy17@outlook.com
TT08686,U01334,CR00034,2025-05-06,394.26,Bank Transfer,TC00040,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,Kimberly Miller,49,Male,Cybersecurity,24,4.58,stricklandrachel,35,Female,lindsey34@outlook.com
TT08687,U01336,CR00025,2025-10-29,299.57,Credit Card,TC00042,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,Yolanda Levine,49,Female,Machine Learning,21,4.97,isabella45,33,Male,johnsonjasmine@outlook.com
TT08688,U01337,CR00045,2025-02-21,0.0,Credit Card,TC00040,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,Kimberly Miller,49,Male,Cybersecurity,24,4.58,williamsrobert,32,Female,rachel05@hotmail.com
TT08689,U01344,CR00004,2025-02-17,0.0,Credit Card,TC00040,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,Kimberly Miller,49,Male,Cybersecurity,24,4.58,ipeters,25,Female,jennifer42@outlook.com
TT08690,U01347,CR00028,2025-06-09,0.78,PayPal,TC00042,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,Yolanda Levine,49,Female,Machine Learning,21,4.97,brandonjones,20,Male,jameszamora@yahoo.com
TT08691,U01350,CR00035,2025-05-23,0.0,PayPal,TC00040,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94,Kimberly Miller,49,Male,Cybersecurity,24,4.58,jay37,16,Female,rachel52@gmail.com
TT08692,U01352,CR00054,2025-10-18,0.0,PayPal,TC00042,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,Yolanda Levine,49,Female,Machine Learning,21,4.97,emilyberg,25,Male,williamromero@yahoo.com
TT08693,U01355,CR00012,2025-04-14,487.92,PayPal,TC00042,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,Yolanda Levine,49,Female,Machine Learning,21,4.97,parrishkevin,28,Female,johnsonandrea@gmail.com
TT08694,U01365,CR00040,2025-08-27,327.99,PayPal,TC00042,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51,Yolanda Levine,49,Female,Machine Learning,21,4.97,thull,25,Male,meganwalters@yahoo.com
TT08695,U01375,CR00029,2025-12-02,0.0,PayPal,TC00042,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,Yolanda Levine,49,Female,Machine Learning,21,4.97,fwalker,22,Male,donald46@gmail.com
TT08696,U01394,CR00037,2025-01-11,0.0,PayPal,TC00042,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,Yolanda Levine,49,Female,Machine Learning,21,4.97,mannchristopher,26,Female,benjaminmoore@gmail.com
TT08697,U01395,CR00031,2025-02-16,0.0,Credit Card,TC00040,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,Kimberly Miller,49,Male,Cybersecurity,24,4.58,marshallsherry,31,Male,samanthajohnson@outlook.com
TT08698,U01397,CR00015,2025-05-16,285.05,PayPal,TC00042,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,Yolanda Levine,49,Female,Machine Learning,21,4.97,victoria70,28,Male,alexanderroberts@gmail.com
TT08699,U01399,CR00043,2025-06-26,0.0,Credit Card,TC00042,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,Yolanda Levine,49,Female,Machine Learning,21,4.97,mitchellcarlos,20,Male,owenkelsey@gmail.com
TT08700,U01411,CR00001,2025-02-09,472.28,Bank Transfer,TC00042,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,Yolanda Levine,49,Female,Machine Learning,21,4.97,davidsonrandy,21,Male,lmurillo@gmail.com
TT08701,U01414,CR00051,2025-05-22,37.89,Bank Transfer,TC00040,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,Kimberly Miller,49,Male,Cybersecurity,24,4.58,david25,35,Female,johnsonbrett@outlook.com
TT08702,U01429,CR00042,2025-06-10,0.0,PayPal,TC00040,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,Kimberly Miller,49,Male,Cybersecurity,24,4.58,bonniegreen,31,Female,ijones@hotmail.com
TT08703,U01430,CR00033,2025-05-04,0.0,Credit Card,TC00040,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,Kimberly Miller,49,Male,Cybersecurity,24,4.58,travislaura,19,Female,miguel78@yahoo.com
TT08704,U01435,CR00016,2025-06-22,0.0,Bank Transfer,TC00040,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,Kimberly Miller,49,Male,Cybersecurity,24,4.58,kaylaruiz,16,Male,ihuff@gmail.com
TT08705,U01445,CR00025,2025-12-02,299.57,Credit Card,TC00040,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,Kimberly Miller,49,Male,Cybersecurity,24,4.58,vtran,29,Male,alexander51@gmail.com
TT08706,U01450,CR00028,2025-04-16,0.78,Credit Card,TC00042,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,Yolanda Levine,49,Female,Machine Learning,21,4.97,crystal02,16,Female,wesleyjohnson@gmail.com
TT08707,U01451,CR00052,2025-04-08,0.0,PayPal,TC00040,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,Kimberly Miller,49,Male,Cybersecurity,24,4.58,jessicaturner,17,Male,kristenanderson@yahoo.com
TT08708,U01455,CR00036,2025-02-12,0.0,Bank Transfer,TC00040,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,Kimberly Miller,49,Male,Cybersecurity,24,4.58,arielwilliams,22,Female,burnettjennifer@gmail.com
TT08709,U01463,CR00005,2025-03-24,0.0,Credit Card,TC00042,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,Yolanda Levine,49,Female,Machine Learning,21,4.97,jerome86,30,Female,williamsbeverly@yahoo.com
TT08710,U01472,CR00017,2025-10-13,0.0,PayPal,TC00040,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,Kimberly Miller,49,Male,Cybersecurity,24,4.58,william95,27,Female,michael27@yahoo.com
TT08711,U01473,CR00044,2025-08-23,119.04,Bank Transfer,TC00042,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75,Yolanda Levine,49,Female,Machine Learning,21,4.97,nicolewalter,17,Female,jeremysingh@gmail.com
TT08712,U01475,CR00052,2025-02-07,0.0,Credit Card,TC00040,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,Kimberly Miller,49,Male,Cybersecurity,24,4.58,richardrocha,20,Male,erin18@yahoo.com
TT08713,U01496,CR00028,2025-06-23,0.78,PayPal,TC00042,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,Yolanda Levine,49,Female,Machine Learning,21,4.97,katelynanderson,22,Female,erussell@gmail.com
TT08714,U01497,CR00060,2025-03-06,0.0,PayPal,TC00040,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,Kimberly Miller,49,Male,Cybersecurity,24,4.58,ccrawford,35,Female,perryashley@gmail.com
TT08715,U01500,CR00046,2025-01-02,248.1,Credit Card,TC00040,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,Kimberly Miller,49,Male,Cybersecurity,24,4.58,lindsey29,15,Male,michellemejia@outlook.com
TT08716,U01506,CR00043,2025-10-16,0.0,Credit Card,TC00040,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,Kimberly Miller,49,Male,Cybersecurity,24,4.58,nancy99,34,Male,wnelson@hotmail.com
TT08717,U01511,CR00037,2025-11-20,0.0,PayPal,TC00042,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,Yolanda Levine,49,Female,Machine Learning,21,4.97,garycarr,15,Male,victoria98@yahoo.com
TT08718,U01512,CR00018,2025-01-02,0.0,Credit Card,TC00042,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,Yolanda Levine,49,Female,Machine Learning,21,4.97,stevensexton,19,Male,stephen15@hotmail.com
TT08719,U01517,CR00031,2025-02-17,0.0,PayPal,TC00040,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,Kimberly Miller,49,Male,Cybersecurity,24,4.58,lindsaykelly,26,Male,kellymorgan@outlook.com
TT08720,U01522,CR00014,2025-10-29,0.0,Credit Card,TC00040,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,Kimberly Miller,49,Male,Cybersecurity,24,4.58,vnelson,31,Female,robin05@gmail.com
TT08721,U01530,CR00014,2025-02-13,0.0,Credit Card,TC00040,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,Kimberly Miller,49,Male,Cybersecurity,24,4.58,qhorton,16,Male,diazbreanna@hotmail.com
TT08722,U01543,CR00053,2025-10-02,0.0,PayPal,TC00042,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,Yolanda Levine,49,Female,Machine Learning,21,4.97,smithjames,25,Female,teresa86@yahoo.com
TT08723,U01575,CR00050,2025-12-01,490.9,Credit Card,TC00040,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,Kimberly Miller,49,Male,Cybersecurity,24,4.58,richardsontammy,15,Female,millerrandy@hotmail.com
TT08724,U01578,CR00006,2025-03-09,276.37,PayPal,TC00040,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,Kimberly Miller,49,Male,Cybersecurity,24,4.58,talvarado,26,Male,valdezshannon@hotmail.com
TT08725,U01585,CR00045,2025-01-30,0.0,PayPal,TC00042,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,Yolanda Levine,49,Female,Machine Learning,21,4.97,vclark,27,Male,brentbrooks@gmail.com
